,link,location,Celková cena,ID zakázky,Aktualizace,Stavba,Stav objektu,Vlastnictví,Umístění objektu,Podlaží,Užitná plocha,Sklep,Datum nastěhování,Voda,Topení,Elektřina,Doprava,Komunikace,Energetická náročnost budovy,Průkaz energetické náročnosti budovy,Bezbariérový,Vybavení,Výtah,companyName,proximityIndex,Index,Lodžie,Odpad,Telekomunikace,Plocha podlahová,Terasa,Garáž,Rok kolaudace,Poznámka k ceně,Parkování,Rok rekonstrukce,Balkón,Převod do OV,Plyn,Ukazatel energetické náročnosti budovy,Zlevněno,Původní cena,Náklady na bydlení,Plocha zahrady,Vyvolávací cena,Znalecký posudek,Minimální příhoz,Aukční jistina,ID,Druh dražby,Místo konání dražby,Datum konání dražby,Dražební vyhláška,Posudek znalce,Cena,Výška stropu,Datum ukončení výstavby,Datum zahájení prodeje,Typ bytu,Stav,Anuita,Plocha zastavěná,Počet bytů,Půdní vestavba,Datum prohlídky,Bazén,Minimální kupní cena,Termín 1. prohlídky,Termín 2. prohlídky,Datum prohlídky do
471,"https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-na-hrebenkach/1467668828
","Na Hřebenkách, Praha 5 - Smíchov",28 000 000 Kč za nemovitost,41735,Včera,Smíšená,Velmi dobrý,Osobní,,2. podlaží,183 m2,1,,,Ústřední dálkové,,,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,0,,Svoboda & Williams,1029.4761904761904,484,,,,183 m2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"https://www.sreality.cz/detail/prodej/byt/1+kk/prerov-prerov-i-mesto-budovatelu/2525308748
","Budovatelů, Přerov - Přerov I-Město",1 490 000 Kč za nemovitost,125972,Včera,Panelová,Velmi dobrý,Osobní,Rušná část obce,10. podlaží z celkem 14 včetně 1 podzemního,26 m2,1 m2,,,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,,,,1,Realitní kancelář STING,561.9444444444445,485,,Veřejná kanalizace,,26 m2,,,,včetně provize,1,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-jicinska/2236672348
","Jičínská, Praha 3 - Vinohrady",12 490 000 Kč za nemovitost,42009,Včera,Cihlová,Velmi dobrý,Osobní,,7. podlaží,82 m2,1,,,,,,,Třída E - Nehospodárná č. 78/2013 Sb. podle vyhlášky,,,1,1,Svoboda & Williams,507.9047619047619,486,,,,81 m2,,,,,,,1 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,"https://www.sreality.cz/detail/prodej/byt/3+kk/kralupy-nad-vltavou-kralupy-nad-vltavou-premyslova/4260931932
","Přemyslova, Kralupy nad Vltavou",,00344,Včera,Panelová,Velmi dobrý,Osobní,Centrum obce,3. podlaží z celkem 8 včetně 1 podzemního,78 m2,2 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, MHD, Autobus",,Třída G - Mimořádně nehospodárná,,1,Částečně,1,PERSONAL REALITY s.r.o.,381.1764705882353,487,6 m2,Veřejná kanalizace,,69 m2,,,,"včetně provize, včetně právního servisu",,2022,,,,,4 990 000 Kč za nemovitost,5 190 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-vinohrady-polska/2640095580
","Polská, Praha 2 - Vinohrady",19 850 000 Kč za nemovitost,41043,Včera,Cihlová,Velmi dobrý,Osobní,,2. podlaží,107 m2,,,,Lokální plynové,,,,,,,,1,Svoboda & Williams,315.4,488,,,,107 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-cihlarce/2286610780
","Na Cihlářce, Praha 5 - Smíchov",13 490 000 Kč za nemovitost,41816,Včera,Cihlová,Velmi dobrý,Osobní,,2. podlaží,117 m2,1,,,,,,,,,,,,Svoboda & Williams,837.3809523809524,489,,,,111 m2,,1,,,1,,6 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-simackova/3888748108
","Šimáčkova, Praha 7 - Holešovice",7 490 000 Kč za nemovitost,00426,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,5. podlaží,50 m2,,,,Ústřední dálkové,230V,"Vlak, MHD, Autobus",,Třída G - Mimořádně nehospodárná,,,Částečně,1,Personal Reality s.r.o,341.35,490,,Veřejná kanalizace,,,,,,"včetně poplatků, včetně právního servisu",5,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-v-zapoli/2016147804
","V zápolí, Praha 4 - Michle",5 200 000 Kč za nemovitost,41801,Včera,Panelová,Velmi dobrý,Osobní,,5. podlaží,39 m2,1,,,Ústřední dálkové,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,,Částečně,,Feelhome by Svoboda & Williams,966.5714285714286,491,,,Internet,39 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-biskupsky-dvur/971737948
","Biskupský dvůr, Praha 1 - Nové Město",13 700 000 Kč za nemovitost,39857,Včera,Cihlová,Velmi dobrý,Osobní,,4. podlaží,85 m2,,,,,,,,,,,,,Svoboda & Williams,320.3,492,,,,68 m2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,"https://www.sreality.cz/detail/prodej/byt/1+1/chomutov-chomutov-pisecna/881141580
","Písečná, Chomutov",999 000 Kč za nemovitost,816198,Včera,Panelová,Dobrý,Osobní,Sídliště,3. podlaží z celkem 9 včetně 1 podzemního,47 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,0,1,M&M reality,601.8333333333334,493,1,Veřejná kanalizace,,,,,,Cena včetně provize RK a právního servisu. V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"https://www.sreality.cz/detail/prodej/byt/2+1/praha-kosire-v-brizkach/2827736652
","V břízkách, Praha 5 - Košíře",7 900 000 Kč za nemovitost,00452-1,Včera,Cihlová,Velmi dobrý,Osobní,,1. podlaží z celkem 1,70 m2,1,,Dálkový vodovod,,230V,"Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,,Personal Reality s.r.o,824.5238095238095,494,,Veřejná kanalizace,Internet,,,,,"včetně provize, včetně právního servisu",1,,,,Plynovod,,,,,71 m2,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"https://www.sreality.cz/detail/prodej/byt/3+kk/ostrava-moravska-ostrava-28--rijna/1434789708
","28. října, Ostrava - Moravská Ostrava",4 350 000 Kč za nemovitost,0058-NP03828,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,3. podlaží z celkem 6,82 m2,2 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Dlážděná,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,,0,1,RE/MAX Atraktiv,441.85,495,,Veřejná kanalizace,"Internet, Kabelová televize",82 m2,,,,"včetně provize, právních služeb a poprodejního servisu",,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-horni-mecholupy-bolonska/1582003788
","Boloňská, Praha 10 - Horní Měcholupy",5 490 000 Kč za nemovitost,00484,Včera,Panelová,Dobrý,Družstevní,Sídliště,4. podlaží z celkem 12 včetně 1 podzemního,45 m2,3 m2,,Dálkový vodovod,Ústřední dálkové,230V,MHD,Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,1,Personal Reality s.r.o,864.6190476190476,496,,Veřejná kanalizace,Internet,42 m2,,,,"včetně provize, včetně právního servisu",,,,Ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-krc-heralecka-ii/718772044
","Herálecká II, Praha 4 - Krč",,11417/2918,Včera,Panelová,Dobrý,Osobní,,3. podlaží z celkem 5,67 m2,1,Ihned,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD, Autobus",,Třída C - Úsporná,,0,,,"Olimax REAL s.r.o. – Qara, s.r.o.",560.75,497,,Veřejná kanalizace,Internet,67 m2,,,,včetně provize a všech poplatků spjatých s převodem,,,,,Plynovod,,6 650 000 Kč za nemovitost,6 990 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-karlin-krizikova/1628194380
","Křižíkova, Praha 8 - Karlín",4 490 000 Kč za nemovitost,00505,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,2. podlaží,23 m2,,,Dálkový vodovod,Lokální elektrické,230V,MHD,"Dlážděná, Asfaltová",Třída G - Mimořádně nehospodárná,,,1,1,PERSONAL REALITY s.r.o.,432.85,498,,Veřejná kanalizace,Internet,23 m2,9 m2,,,včetně provize,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,"https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vinohrady-jana-masaryka/4241746012
","Jana Masaryka, Praha - Vinohrady",31 900 000 Kč za nemovitost,40740,Včera,Cihlová,Po rekonstrukci,Osobní,,6. podlaží,223 m2,1,Ihned,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,0,1,Svoboda & Williams,345.3,499,,,,169 m2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-kroftova/3142851420
","Kroftova, Praha 5 - Smíchov",17 990 000 Kč za nemovitost,40436,Včera,Cihlová,Před rekonstrukcí,Osobní,,5. podlaží,147 m2,1,Ihned,,Lokální plynové,,,,Třída E - Nehospodárná č. 78/2013 Sb. podle vyhlášky,,,,1,Svoboda & Williams,613.8571428571429,500,,,,147 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"https://www.sreality.cz/detail/prodej/byt/3+1/odolena-voda-odolena-voda-ceskoslovenske-armady/428341068
","Československé armády, Odolena Voda",6 500 000 Kč za nemovitost,11507/2918,Včera,Panelová,Po rekonstrukci,Osobní,Centrum obce,5. podlaží z celkem 6,70 m2,1,Ihned,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD",,Třída C - Úsporná,,1,Částečně,1,"Olimax REAL s.r.o. – Qara, s.r.o.",450.46666666666664,501,1,Veřejná kanalizace,Internet,70 m2,,,,včetně provize a všech poplatků spjatých s převodem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-hrabakova/683325260
","Hrabákova, Praha 4 - Chodov",7 190 000 Kč za nemovitost,00507,Včera,Panelová,Velmi dobrý,Družstevní,Klidná část obce,12. podlaží z celkem 13 včetně 1 podzemního,69 m2,10 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,1,Personal Reality s.r.o,917.1428571428571,502,4 m2,Veřejná kanalizace,"Telefon, Internet, Kabelová televize, Ostatní",79 m2,,,,"včetně poplatků, včetně provize, včetně právního servisu",,2020,,Ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"https://www.sreality.cz/detail/prodej/byt/4+kk/praha-bubenec-/2523454812
",Praha 7 - Bubeneč,29 000 000 Kč za nemovitost,35163,Včera,Cihlová,Po rekonstrukci,Osobní,,6. podlaží,162 m2,1,,,,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,,0,,Svoboda & Williams,416.7,503,,,,151 m2,,,,,,,10 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,"https://www.sreality.cz/detail/prodej/byt/2+kk/kralupy-nad-vltavou-kralupy-nad-vltavou-u-dyharny/2322708300
","U Dýhárny, Kralupy nad Vltavou",2 800 000 Kč za nemovitost,00504,Včera,Cihlová,Dobrý,Osobní,Okraj obce,3. podlaží z celkem 3,37 m2,,,Dálkový vodovod,Ústřední plynové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus","Dlážděná, Asfaltová",Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,Částečně,0,Personal Reality s.r.o,880.5882352941177,504,,Veřejná kanalizace,Internet,37 m2,,,,"včetně provize, včetně právního servisu",,,,,Plynovod,"111,0 kWh/m^2 za rok",,,4000,,,,,,,,,,,,,"3,2 m",,,,,,,,,,,,,,
492,"https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-pod-zaverkou/2084600668
","Pod Závěrkou, Praha 5 - Smíchov",21 780 000 Kč za nemovitost,39762,Včera,Cihlová,Novostavba,Osobní,,6. podlaží,152 m2,,Ihned,,,,,,,,,,,Svoboda & Williams,1000.7142857142857,505,,,,145 m2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nove-mesto-jungmannova/930572892
","Jungmannova, Praha 1 - Nové Město",6 700 000 Kč za nemovitost,39761,Včera,Cihlová,Velmi dobrý,Osobní,,5. podlaží,37 m2,,Ihned,,Lokální plynové,,,,,,,,,Svoboda & Williams,533.7619047619048,506,,,,37 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"https://www.sreality.cz/detail/prodej/byt/3+1/breclav-breclav-u-splavu/1840350796
","U Splavu, Břeclav",,13960,Včera,Panelová,Velmi dobrý,Osobní,Klidná část obce,5. podlaží z celkem 8,76 m2,,,,,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,Částečně,1,REALITY PRORADOST Milan Mirovský,591.5555555555555,507,,Veřejná kanalizace,,76 m2,,,,včetně odměny RK.,,,,,Plynovod,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
495,"https://www.sreality.cz/detail/prodej/byt/4+1/breclav-charvatska-nova-ves-/3132201308
","Břeclav - Charvátská Nová Ves, okres Břeclav",,12812,Včera,Panelová,Po rekonstrukci,Osobní,Sídliště,1. podlaží z celkem 6,81 m2,,Ihned,,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,,Částečně,1,REALITY PRORADOST Milan Mirovský,892.5555555555555,508,,Veřejná kanalizace,,81 m2,,,,plus odměna RK.,,,,,Plynovod,,3 499 000 Kč za nemovitost,3 699 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,"https://www.sreality.cz/detail/prodej/byt/4+1/praha-stare-mesto-vejvodova/856419676
","Vejvodova, Praha 1 - Staré Město",17 500 000 Kč za nemovitost,38140,Včera,Cihlová,Velmi dobrý,Osobní,,2. podlaží,98 m2,1,,,Lokální plynové,,,,,,,,,Svoboda & Williams,563.3809523809524,509,,,,93 m2,,,,,,,5 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,"https://www.sreality.cz/detail/prodej/byt/4+1/sluhy-sluhy-/4067858252
","Sluhy, okres Praha-východ",7 490 000 Kč za nemovitost,00532,Včera,Cihlová,Po rekonstrukci,Osobní,Klidná část obce,2. podlaží z celkem 3,99 m2,,,Dálkový vodovod,Lokální elektrické,230V,"MHD, Autobus",,Třída G - Mimořádně nehospodárná,,,0,0,Personal Reality s.r.o,2064.8125,510,13 m2,Veřejná kanalizace,,97 m2,1,,,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu",2,,,,,,,,,154 m2,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"https://www.sreality.cz/detail/prodej/byt/5+kk/praha-holesovice-/2405490012
",Praha 7 - Holešovice,21 950 000 Kč za nemovitost,38521,Včera,Cihlová,Po rekonstrukci,Osobní,,7. podlaží,147 m2,,Ihned,,,,,,,,,,,Svoboda & Williams,290.2,511,,,,147 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-liben-vojenova/1899267916
","Vojenova, Praha 8 - Libeň",7 475 000 Kč za nemovitost,00541,Včera,Cihlová,Novostavba,Osobní,Centrum obce,7. podlaží z celkem 7 včetně 1 podzemního,50 m2,5 m2,,Dálkový vodovod,Ústřední dálkové,"230V, 400V","Vlak, Silnice, MHD, Autobus",Betonová,Třída G - Mimořádně nehospodárná,,1,0,1,Personal Reality s.r.o,492.1904761904762,512,5 m2,Veřejná kanalizace,Internet,45 m2,,1,2022,"včetně poplatků, včetně provize",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-malatova/3643776604
","Malátova, Praha 5 - Smíchov",29 500 000 Kč za nemovitost,22082,Včera,Cihlová,Před rekonstrukcí,Osobní,,6. podlaží,198 m2,1,,,,,,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,,,Svoboda & Williams,659.0952380952381,513,1,,,189 m2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,"https://www.sreality.cz/detail/prodej/byt/2+kk/podebrady-podebrady-iii-tyrsova/2565928780
","Tyršova, Poděbrady - Poděbrady III",6 650 000 Kč za nemovitost,00517-1,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,2. podlaží z celkem 5 včetně 1 podzemního,63 m2,4 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,1,Personal Reality s.r.o,420.44444444444446,514,,,"Telefon, Internet, Kabelová televize, Kabelové rozvody, Ostatní",63 m2,,,,"včetně poplatků, včetně provize, včetně právního servisu",1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-stara-role-nadrazni/3072845644
","Nádražní, Karlovy Vary - Stará Role",2 690 000 Kč za nemovitost,00551,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,2. podlaží,81 m2,17 m2,,Dálkový vodovod,"Ústřední tuhá paliva, Ústřední elektrické","230V, 400V","Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída E - Nehospodárná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,0,,Personal Reality s.r.o,812.7368421052631,515,,Veřejná kanalizace,,64 m2,,,,"bez poplatků, + provize RK, bez právního servisu",,2022,,,,"126,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-5-nadrazni/1617512012
","Nádražní, Praha - Praha 5",16 478 036 Kč za nemovitost,LHVR-153,Včera,Smíšená,Ve výstavbě,Osobní,,5. podlaží,85 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,1,Trigema a.s.,1017.9047619047619,516,8 m2,,,90 m2,,,2023,,,,,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-5-nadrazni/2021213772
","Nádražní, Praha - Praha 5",9 419 716 Kč za nemovitost,LHVR-234,Včera,Smíšená,Ve výstavbě,Osobní,,3. podlaží,50 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,1,Trigema a.s.,1017.9047619047619,517,6 m2,,,53 m2,,,2023,,,,,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-habova/3572873036
","Hábova, Praha - Stodůlky",8 197 000 Kč za nemovitost,PPR-1042,Včera,Smíšená,Ve výstavbě,Osobní,,4. podlaží,52 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,,Trigema a.s.,820.0,518,,,,56 m2,,,,,,,4 m2,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-habova/1422243660
","Hábova, Praha - Stodůlky",8 254 600 Kč za nemovitost,PPR-1034,Včera,Smíšená,Ve výstavbě,Osobní,,3. podlaží,53 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,,Trigema a.s.,820.0,519,,,,57 m2,,,,,,,5 m2,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-habova/1892005708
","Hábova, Praha - Stodůlky",7 849 320 Kč za nemovitost,PPR-5043,Včera,Smíšená,Ve výstavbě,Osobní,,4. podlaží,44 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,,Trigema a.s.,820.0,520,12 m2,,,48 m2,,,,,,,,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"https://www.sreality.cz/detail/prodej/byt/1+1/brno-komin-absolonova/114263884
","Absolonova, Brno - Komín",3 700 000 Kč za nemovitost (k jednání),0077-NP05241,Včera,Panelová,Před rekonstrukcí,Osobní,Centrum obce,6. podlaží z celkem 9,34 m2,,,,,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,0,1,RE/MAX Pro,764.85,521,,Veřejná kanalizace,,34 m2,,,,včetně provize; k jednání,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-habova/1808119628
","Hábova, Praha - Stodůlky",12 666 400 Kč za nemovitost,PPR-5063,Včera,Smíšená,Ve výstavbě,Osobní,,6. podlaží,76 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,,Trigema a.s.,820.0,522,13 m2,,,84 m2,,,,,,,,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-5-nadrazni/3899778892
","Nádražní, Praha - Praha 5",16 121 020 Kč za nemovitost,LHVR-133-DVLPR,Včera,Smíšená,Projekt,Osobní,,3. podlaží,85 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,1,Trigema a.s.,1045.1904761904761,523,8 m2,,,90 m2,,,2023,,,,,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"https://www.sreality.cz/detail/prodej/byt/2+kk/opava-predmesti-nakladni/3736414028
","Nákladní, Opava - Předměstí",1 500 000 Kč za nemovitost (k jednání),,Včera,Cihlová,Dobrý,Osobní,Centrum obce,1. podlaží z celkem 1,61 m2,,,Místní zdroj,Lokální plynové,,,Betonová,Třída G - Mimořádně nehospodárná,,,,0,Urban Reality,410.57894736842104,524,,Veřejná kanalizace,"Telefon, Internet",61 m2,,,,cena je za nemovitost před rekonstrukci,1,,,,Individuální,,,,,,,,,,3736414028,,,,,,,,,,Loft,,,52 m2,,,,,,,,
512,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-suchdol-brandejsovo-namesti/2947884876
","Brandejsovo náměstí, Praha 6 - Suchdol",8 900 000 Kč za nemovitost,N05592,Včera,Smíšená,Velmi dobrý,Osobní,,2. podlaží,74 m2,,,Dálkový vodovod,Lokální plynové,,MHD,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,Částečně,0,Středočeské reality,1286.0,525,,,"Telefon, Internet",66 m2,,1,,,1,,8 m2,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,"https://www.sreality.cz/detail/prodej/byt/3+1/provodin-provodin-/1485895500
","Provodín, okres Česká Lípa",2 400 000 Kč za nemovitost,813038,Včera,Cihlová,Velmi dobrý,Osobní,Okraj obce,4. podlaží z celkem 4,74 m2,,,Dálkový vodovod,"Lokální tuhá paliva, Lokální elektrické","120V, 230V","Vlak, Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,Částečně,0,M&M reality,914.9090909090909,526,,Veřejná kanalizace,,,,,,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"https://www.sreality.cz/detail/prodej/byt/2+1/rychvald-rychvald-stredova/2836657996
","Středová, Rychvald",1 680 000 Kč za nemovitost,813277,Včera,Panelová,Velmi dobrý,Osobní,Klidná část obce,3. podlaží z celkem 5 včetně 1 podzemního,53 m2,,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,Částečně,0,M&M reality,1386.7222222222222,527,,Veřejná kanalizace,,,,,,Cena uvedena včetně provize RK a veškerých právních služeb. V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"https://www.sreality.cz/detail/prodej/byt/2+kk/havirov-podlesi-dlouha-trida/2092246860
","Dlouhá třída, Havířov - Podlesí",2 199 000 Kč za nemovitost,816507,Včera,Panelová,Po rekonstrukci,Osobní,Centrum obce,8. podlaží z celkem 9 včetně 1 podzemního,53 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,Částečně,1,M&M reality,658.8823529411765,528,,Veřejná kanalizace,,,,,,Cena uvedena včetně provize RK a veškerých právních služeb. V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-habova/43116364
","Hábova, Praha - Stodůlky",7 849 320 Kč za nemovitost,PPR-5043-DVLPR,Včera,Smíšená,Projekt,Osobní,,4. podlaží,44 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,,,Trigema a.s.,820.0,529,12 m2,,,48 m2,,,,,,,,,,"67,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-borivojova/3434424140
","Bořivojova, Praha 3 - Žižkov",9 490 000 Kč za nemovitost,00725,Včera,Cihlová,Velmi dobrý,Osobní,,3. podlaží,66 m2,,,Dálkový vodovod,Lokální elektrické,"230V, 400V",,,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,,1,Reality Dvořák s.r.o.,350.4,530,,,Internet,66 m2,,,,"včetně poplatků, včetně provize, včetně právního servisu",,2020,,,,"155,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
